Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Clavicle W,Clavicle X,Clavicle Y,Clavicle Z,Thorax W,Thorax X,Thorax Y,Thorax Z,Elbow W,Elbow X,Elbow Y,Elbow Z
0.29573020339012146,-0.6246544122695923,0.6485859155654907,-0.3188837170600891,0.3372211158275604,0.6910432577133179,-0.47043877840042114,0.4329300820827484,0.7805242538452148,-0.009224701672792435,0.15693996846675873,-0.6050344109535217,0.39399221539497375,-0.3346651494503021,0.8359761238098145,-0.18415570259094238
0.4551527798175812,0.6927903890609741,-0.3936091363430023,-0.3974283039569855,0.11713363975286484,0.9060798287391663,-0.3257019519805908,-0.24334591627120972,0.6183269619941711,-0.02802211418747902,0.769464373588562,-0.15751518309116364,0.5744704008102417,0.4832046329975128,-0.6335613131523132,-0.18734213709831238
0.47328025102615356,0.6832109093666077,-0.38394686579704285,-0.4022603929042816,0.11008121818304062,0.901099443435669,-0.3262972831726074,-0.26349931955337524,0.6145336031913757,-0.018975112587213516,0.7735288739204407,-0.15375779569149017,0.5927533507347107,0.47914353013038635,-0.620172381401062,-0.18561024963855743
0.4754781126976013,0.6795230507850647,-0.34494471549987793,-0.43952488899230957,0.10743925720453262,0.9100828170776367,-0.3253372311592102,-0.23315615952014923,0.6284738779067993,-0.02469542808830738,0.763395369052887,-0.147099569439888,0.6217346787452698,0.4538838863372803,-0.6121501922607422,-0.18085235357284546
0.48633313179016113,0.6732566356658936,-0.34183964133262634,-0.43971729278564453,0.10429117828607559,0.9027882218360901,-0.33140745759010315,-0.253507137298584,0.6233241558074951,-0.01573457382619381,0.7675600051879883,-0.148562952876091,0.6330137252807617,0.4444687068462372,-0.6103904843330383,-0.17077693343162537
0.3390636742115021,0.7443296909332275,-0.41511696577072144,-0.39835548400878906,0.10073506832122803,0.9083249568939209,-0.3336677551269531,-0.2312229871749878,0.6244786977767944,-0.014326219446957111,0.7664912939071655,-0.14937284588813782,-0.483742356300354,-0.4719632565975189,0.7096474170684814,0.1991095095872879
0.3219528794288635,-0.5993373990058899,0.6575202345848083,-0.3237408399581909,0.35126641392707825,0.6866313815116882,-0.4686366319656372,0.4307306408882141,0.7743900418281555,-0.02661849930882454,0.16864721477031708,-0.6092368960380554,0.41040876507759094,-0.35018688440322876,0.8178675770759583,-0.2000659853219986
0.3748230040073395,0.7454655170440674,-0.39699500799179077,-0.3823399841785431,0.10404714941978455,0.9112862348556519,-0.30843791365623474,-0.25218573212623596,0.6109603643417358,-0.02695402316749096,0.7801738381385803,-0.13164187967777252,-0.4920285642147064,-0.5385852456092834,0.6505764722824097,0.21114934980869293
0.5021827816963196,0.6688429713249207,-0.33850207924842834,-0.4311354160308838,0.13372959196567535,0.9085152745246887,-0.2808018624782562,-0.2790459990501404,0.5967761278152466,-0.06295578926801682,0.7906227111816406,-0.12169837951660156,0.6276362538337708,0.49195703864097595,-0.5656083822250366,-0.21009042859077454
0.30858728289604187,-0.6093730330467224,0.6610273122787476,-0.3106141686439514,0.35376670956611633,0.6856964826583862,-0.46131035685539246,0.4380206763744354,0.7770372629165649,-0.030792292207479477,0.16829295456409454,-0.6057577729225159,0.3937472105026245,-0.3573388159275055,0.8249858021736145,-0.19149520993232727
0.30021044611930847,-0.6151492595672607,0.6693928837776184,-0.28875288367271423,0.3510477840900421,0.6927330493927002,-0.4542378783226013,0.43652528524398804,0.781542956829071,-0.03214294835925102,0.17028801143169403,-0.5992990732192993,0.37688830494880676,-0.3683037757873535,0.831172525882721,-0.17736904323101044
0.36655962467193604,0.7583063840866089,-0.4559597074985504,-0.28758692741394043,0.1815873235464096,0.8970255255699158,-0.31053426861763,-0.2567874491214752,0.561660885810852,-0.06979634612798691,0.7974453568458557,-0.20915625989437103,-0.44799330830574036,-0.5301210880279541,0.708448588848114,0.12796160578727722
0.5458251237869263,0.6605276465415955,-0.3570941686630249,-0.3718357980251312,0.17365041375160217,0.8768535852432251,-0.34705981612205505,-0.2837652862071991,0.5520815253257751,-0.04520855098962784,0.8047394156455994,-0.21344058215618134,0.628709614276886,0.5325504541397095,-0.529341995716095,-0.20226512849330902
0.3105343282222748,-0.5967925786972046,0.6735677719116211,-0.30612674355506897,0.35627928376197815,0.6952663660049438,-0.45622578263282776,0.42606085538864136,0.7773197293281555,-0.03812790289521217,0.17466945946216583,-0.6031674146652222,0.3902352452278137,-0.3581641614437103,0.825574517250061,-0.1945805698633194
0.2981570065021515,-0.5992276072502136,0.6792883276939392,-0.3009919822216034,0.3625953495502472,0.7001035809516907,-0.4585285186767578,0.4100381135940552,0.7710057497024536,-0.041557952761650085,0.18236620724201202,-0.608741044998169,0.37780672311782837,-0.3546769320964813,0.8334929347038269,-0.19171814620494843
0.54362553358078,0.6696080565452576,-0.3406018018722534,-0.374281644821167,0.241949200630188,0.8731963038444519,-0.30014100670814514,-0.2981681823730469,0.5445227026939392,-0.11924973130226135,0.7934178113937378,-0.24446430802345276,0.6272764205932617,0.5459632277488708,-0.5160510540008545,-0.20527973771095276
0.30974864959716797,-0.5882372260093689,0.6773121356964111,-0.31508883833885193,0.36928534507751465,0.7021949887275696,-0.44800570607185364,0.412118136882782,0.7712244987487793,-0.04738951474428177,0.18951904773712158,-0.605846107006073,0.39165279269218445,-0.35137268900871277,0.8254162669181824,-0.20453183352947235
0.5533913969993591,0.6552255153656006,-0.28975313901901245,-0.42483019828796387,0.24260613322257996,0.8725959658622742,-0.31925156712532043,-0.27892106771469116,0.5431596040725708,-0.11213311553001404,0.7940657734870911,-0.24872331321239471,0.670921266078949,0.502546489238739,-0.5106117129325867,-0.19127824902534485
0.30651262402534485,-0.5936782360076904,0.6769962310791016,-0.3086619973182678,0.3613595962524414,0.7001885771751404,-0.4528200924396515,0.417263925075531,0.7742307186126709,-0.0403779111802578,0.18389636278152466,-0.604250431060791,0.3874419629573822,-0.35312503576278687,0.8282997608184814,-0.19776488840579987
0.5289140939712524,0.6731069087982178,-0.2842905819416046,-0.4316895008087158,0.2571064829826355,0.8813138008117676,-0.3011735677719116,-0.25783073902130127,0.5543574094772339,-0.13078205287456512,0.7784929275512695,-0.26369065046310425,0.6630316972732544,0.48583731055259705,-0.5457620620727539,-0.16277243196964264
0.5084486603736877,0.680149495601654,-0.28986966609954834,-0.4414207339286804,0.2757752537727356,0.8918622136116028,-0.2683716416358948,-0.23771098256111145,0.5644489526748657,-0.1514235883951187,0.75677889585495,-0.2928379476070404,0.6553341746330261,0.4675820767879486,-0.5727081894874573,-0.15462659299373627
0.3120742738246918,-0.5921041369438171,0.6730383634567261,-0.31470903754234314,0.3532302975654602,0.6973241567611694,-0.4621603488922119,0.4187782108783722,0.7751914858818054,-0.03419400006532669,0.17896056175231934,-0.6048818826675415,0.3966767489910126,-0.3443218767642975,0.8276535272598267,-0.19768571853637695
0.29912593960762024,-0.5969690084457397,0.6720065474510193,-0.3202480673789978,0.37471628189086914,0.6970493793487549,-0.44259709119796753,0.42168426513671875,0.7706974744796753,-0.0401725135743618,0.18100520968437195,-0.6096299886703491,0.3881954550743103,-0.3411749303340912,0.8316035866737366,-0.20332099497318268
0.2971552610397339,-0.5877161622047424,0.6844499111175537,-0.31275674700737,0.3894507586956024,0.7093161940574646,-0.4386497437953949,0.39087721705436707,0.7619996070861816,-0.0599643774330616,0.19297823309898376,-0.6152400970458984,0.37974628806114197,-0.3454645872116089,0.8333883285522461,-0.20472122728824615
0.3030714690685272,-0.5866973400115967,0.6822280287742615,-0.31384533643722534,0.3833272159099579,0.7043149471282959,-0.4464883506298065,0.3970502018928528,0.7628632187843323,-0.052898578345775604,0.18760362267494202,-0.6164789795875549,0.38670814037323,-0.34108662605285645,0.8326516151428223,-0.20200984179973602
0.30251845717430115,-0.5880877375602722,0.6819401979446411,-0.3123987913131714,0.3770102262496948,0.7018494606018066,-0.45020976662635803,0.40321436524391174,0.7655136585235596,-0.04932591691613197,0.18614016473293304,-0.6139281392097473,0.38604116439819336,-0.3411892056465149,0.8333543539047241,-0.20020650327205658
0.29773300886154175,-0.5900707840919495,0.6837921738624573,-0.3091922402381897,0.3811854124069214,0.702443540096283,-0.4429432451725006,0.40629062056541443,0.7662292718887329,-0.050085291266441345,0.18571794033050537,-0.6131011843681335,0.37940704822540283,-0.34698912501335144,0.833878755569458,-0.20073635876178741
0.29795950651168823,-0.5910539627075195,0.6843673586845398,-0.30580493807792664,0.37709909677505493,0.7062532305717468,-0.4472483992576599,0.39871227741241455,0.7662971019744873,-0.05204230919480324,0.18975457549095154,-0.6116154789924622,0.3788977265357971,-0.34633082151412964,0.8353193402290344,-0.19680707156658173
0.29951319098472595,-0.5924965739250183,0.6831105947494507,-0.30430176854133606,0.378022700548172,0.6985645294189453,-0.45027294754981995,0.4078734815120697,0.7651218771934509,-0.045701589435338974,0.18207551538944244,-0.615912675857544,0.381083220243454,-0.3429957628250122,0.8366876840591431,-0.19257023930549622
0.29716160893440247,-0.5906238555908203,0.6870337724685669,-0.30140188336372375,0.3793313205242157,0.6996294260025024,-0.44731268286705017,0.4080904424190521,0.7651135921478271,-0.04354146495461464,0.18270236253738403,-0.6158938407897949,0.3764173984527588,-0.3465613126754761,0.837106466293335,-0.19354082643985748
0.3074096739292145,-0.5864617228507996,0.6797863841056824,-0.31536078453063965,0.3746579587459564,0.7017468214035034,-0.4471898376941681,0.40890592336654663,0.766731321811676,-0.02613103576004505,0.1706555038690567,-0.6183178424835205,0.39184480905532837,-0.33940139412879944,0.8311759829521179,-0.2010243535041809
0.30774396657943726,-0.5850006341934204,0.6764014959335327,-0.32488295435905457,0.36827486753463745,0.7035253643989563,-0.446786493062973,0.4120769798755646,0.770598292350769,-0.03502034395933151,0.18806850910186768,-0.6079326272010803,0.39671245217323303,-0.3330612778663635,0.8299487233161926,-0.2070615589618683
0.30553823709487915,-0.5883561372756958,0.6779376864433289,-0.31762227416038513,0.3759796917438507,0.6981483101844788,-0.44852733612060547,0.4123729467391968,0.7656136155128479,-0.032701894640922546,0.1808115392923355,-0.6165010333061218,0.3913957476615906,-0.33931440114974976,0.8310404419898987,-0.20260027050971985
0.308541864156723,-0.5849285125732422,0.6765981316566467,-0.32384490966796875,0.3781740963459015,0.7016876339912415,-0.44478580355644226,0.4083925187587738,0.7658249735832214,-0.03809089958667755,0.18459901213645935,-0.6148043870925903,0.39694133400917053,-0.33368587493896484,0.8298072814941406,-0.20618239045143127
0.30530497431755066,-0.5846285223960876,0.6737843751907349,-0.33318614959716797,0.36510899662971497,0.7104423642158508,-0.44213566184043884,0.408023476600647,0.7723821401596069,-0.030692456290125847,0.1958003044128418,-0.6034451127052307,0.39723920822143555,-0.3330577313899994,0.8275557160377502,-0.21546489000320435
0.30286452174186707,-0.5883365869522095,0.679388701915741,-0.31711846590042114,0.3796996772289276,0.6998713612556458,-0.4443126320838928,0.4106025993824005,0.765961766242981,-0.04390321671962738,0.18591083586215973,-0.6138502955436707,0.38734906911849976,-0.3443354666233063,0.8301457762718201,-0.2055523842573166
0.3066728115081787,-0.584666907787323,0.6736072897911072,-0.3322191834449768,0.3765477240085602,0.7044503092765808,-0.43465831875801086,0.4159732162952423,0.771520733833313,-0.04721198230981827,0.19464954733848572,-0.6038529276847839,0.39691492915153503,-0.3381499648094177,0.825370728969574,-0.21650946140289307
0.31010156869888306,-0.5743743777275085,0.6867431402206421,-0.3198671042919159,0.3912857472896576,0.7035530805587769,-0.43671974539756775,0.4014778435230255,0.7613273859024048,-0.04838893935084343,0.1882854551076889,-0.6185367107391357,0.39299270510673523,-0.3371264934539795,0.8293779492378235,-0.2098444700241089
0.3044857680797577,-0.5768640041351318,0.6910586357116699,-0.3113747835159302,0.38636255264282227,0.7018775939941406,-0.4393555819988251,0.4062740206718445,0.7639437317848206,-0.050974465906620026,0.1899530291557312,-0.6145806908607483,0.381495863199234,-0.35247185826301575,0.8283101320266724,-0.21006372570991516
0.3036821484565735,-0.5909786820411682,0.675993800163269,-0.31867489218711853,0.36985066533088684,0.7063593864440918,-0.44066792726516724,0.4124060571193695,0.7719091176986694,-0.03477417677640915,0.18942630290985107,-0.6058587431907654,0.3897090256214142,-0.3435075879096985,0.8295938968658447,-0.20470331609249115
0.2913643419742584,-0.5905750393867493,0.6887822151184082,-0.3031618297100067,0.3847876191139221,0.7077770233154297,-0.44434794783592224,0.39184823632240295,0.7611369490623474,-0.0485985241830349,0.19136947393417358,-0.6178078055381775,0.37299293279647827,-0.3393820822238922,0.8414389491081238,-0.19410447776317596
0.29245370626449585,-0.5942222476005554,0.6841246485710144,-0.3055228888988495,0.36563336849212646,0.7045738697052002,-0.4474487602710724,0.4119192361831665,0.7729999423027039,-0.039105843752622604,0.18513251841068268,-0.6055309772491455,0.3752394914627075,-0.342356413602829,0.8389986157417297,-0.19511215388774872
0.29444044828414917,-0.589247465133667,0.686293363571167,-0.3083726167678833,0.3751275837421417,0.7055076956748962,-0.4478221535682678,0.40123990178108215,0.7666702270507812,-0.04500594735145569,0.18741261959075928,-0.6124277114868164,0.3774321377277374,-0.3395178020000458,0.8384144902229309,-0.19832755625247955
0.28936803340911865,-0.5949395895004272,0.685897946357727,-0.3030793070793152,0.3696988523006439,0.7069587707519531,-0.4487447738647461,0.40269121527671814,0.769861102104187,-0.04474663361907005,0.18716798722743988,-0.6085061430931091,0.3702908754348755,-0.3478081226348877,0.8387123942375183,-0.19615201652050018
0.29280561208724976,-0.592319905757904,0.6872926354408264,-0.30174633860588074,0.3716013729572296,0.7050440311431885,-0.4501224160194397,0.4027595520019531,0.7676870822906494,-0.04165855050086975,0.18630589544773102,-0.6117280721664429,0.37448424100875854,-0.33897531032562256,0.841611385345459,-0.19117414951324463
0.2914149761199951,-0.5874550938606262,0.6868125200271606,-0.313468337059021,0.3815902769565582,0.7112545371055603,-0.4415750205516815,0.39181283116340637,0.7649919390678406,-0.05385706573724747,0.19301967322826385,-0.6120703220367432,0.37814953923225403,-0.3295188844203949,0.8415653705596924,-0.2004694789648056
0.29570886492729187,-0.587196946144104,0.6855370998382568,-0.3127218186855316,0.3738657534122467,0.7047041654586792,-0.4473002254962921,0.4043995141983032,0.7657373547554016,-0.04288234934210777,0.20098434388637543,-0.6094363927841187,0.3814343512058258,-0.3319162428379059,0.8394002914428711,-0.19936534762382507
0.2959565818309784,-0.5906065106391907,0.6832553744316101,-0.3110558092594147,0.37040358781814575,0.7016008496284485,-0.45309799909591675,0.40652135014533997,0.7669066190719604,-0.03938886523246765,0.18834953010082245,-0.6122313141822815,0.38250845670700073,-0.3299722373485565,0.8406975269317627,-0.19502118229866028
0.2958490550518036,-0.5906573534011841,0.6832795739173889,-0.31100839376449585,0.3704906404018402,0.7015838027000427,-0.45307067036628723,0.4065018892288208,0.7668774127960205,-0.03947537764906883,0.18833209574222565,-0.6122677326202393,0.3823885917663574,-0.3300238251686096,0.8407326340675354,-0.19501753151416779
0.2929024398326874,-0.5930408835411072,0.6784124970436096,-0.3197922706604004,0.36946889758110046,0.7037448883056641,-0.43870988488197327,0.41924864053726196,0.7742756009101868,-0.03764668479561806,0.18657958507537842,-0.6035463213920593,0.38263434171676636,-0.33345553278923035,0.8371071815490723,-0.2040831744670868
0.2917046546936035,-0.5925667881965637,0.6787034869194031,-0.3211456835269928,0.37405073642730713,0.7069905996322632,-0.43467751145362854,0.41389113664627075,0.7722364664077759,-0.03770390525460243,0.18982557952404022,-0.6051408648490906,0.3825145363807678,-0.3306286633014679,0.8381280303001404,-0.20471630990505219
0.29220688343048096,-0.5924018025398254,0.6793609857559204,-0.31959959864616394,0.37173694372177124,0.7033451795578003,-0.4483524560928345,0.4075503349304199,0.7681882977485657,-0.04510745406150818,0.194411039352417,-0.6083225607872009,0.3825778663158417,-0.3298037052154541,0.8388686776161194,-0.20288656651973724
0.2883298397064209,-0.5918587446212769,0.6829290986061096,-0.3165074586868286,0.37667223811149597,0.706586480140686,-0.43996644020080566,0.40655022859573364,0.7691714763641357,-0.049052320420742035,0.19311003386974335,-0.60718834400177,0.3762465715408325,-0.33489587903022766,0.8393650650978088,-0.20432712137699127
